,Unnamed: 0,Litres,PDF,Wiki,Имя,Short name,Отчество,Фамилия,Название,Ссылка,Score,Авт. Права,Дата смерти,Wiki id,Авт. права wiki
810,824,0,1,0,Ф.,Ф,М.,Достоевский,Бесы,,1,0,"(9, 2, 1881)",Q991,0
811,825,0,1,0,Ф.,Ф,М.,Достоевский,Униженные и оскорбленные,,1,0,"(9, 2, 1881)",Q991,0
812,826,0,1,0,А.,А,Т.,Твардовский,Василий Теркин,,1,0,"(18, 12, 1971)",Q362828,1
813,827,0,1,0,А.,А,Т.,Твардовский,Теркин на том свете,,1,0,"(18, 12, 1971)",Q362828,1
814,828,0,1,0,В.,В,М.,Шукшин,Дядя Ермолай,,1,1,"(2, 10, 1974)",Q316086,1
815,829,0,1,0,И.,И,А.,Бунин,Темные аллеи,,1,0,"(8, 11, 1953)",Q46602,1
816,830,0,1,0,У.,У,,Шекспир,Ромео и Джульетта,,1,1,,Q7845988,1
817,831,0,1,0,У.,У,,Шекспир,Гамлет,,1,1,,Q7845988,1
818,832,0,1,0,Б.,Б,,Мольер,Мещанин во дворянстве,,1,1,,,1
819,833,0,1,0,В.,В,,Гете,Фауст,,1,1,"(25, 6, 1827)",Q65376,0
820,834,0,1,0,А.,А,И.,Герцен,Доктор Крупов,,1,0,,Q323681,1
821,835,0,1,0,А.,А,И.,Герцен,Былое и думы,,1,0,,Q323681,1
822,836,0,1,0,А.,А,И.,Герцен,Сорока-воровка,,1,0,,Q323681,1
823,837,0,1,0,А.,А,И.,Герцен,Кто виноват?,,1,0,,Q323681,1
824,838,0,1,0,А.,А,Н.,Островский,На всякого мудреца довольно простоты,,1,0,"(2, 6, 1886)",Q171976,0
825,839,0,1,0,А.,А,Н.,Островский,"За чем пойдешь, то и найдешь",,1,0,"(2, 6, 1886)",Q171976,0
826,840,0,1,0,А.,А,Н.,Островский,Свои люди сочтемся,,1,0,"(2, 6, 1886)",Q171976,0
827,841,0,1,0,Н.,Н,,Добролюбов,Луч света в темном царстве,,1,0,"(17, 11, 1861)",Q311459,0
828,842,0,1,0,И.,И,А.,Гончаров,Фрегат Паллада,,1,0,,,1
829,843,0,1,0,Н.,Н,Г.,Помяловский,Очерки бурсы,,1,0,,,1
830,844,0,1,0,Ю.,Ю,,Бондарев,Выбор,,1,0,,Q700555,1
831,845,0,1,0,Ю.,Ю,,Бондарев,Горячий снег,,1,0,,Q700555,1
832,846,0,1,0,Ю.,Ю,,Бондарев,Берег,,1,0,,Q700555,1
833,847,0,1,0,Ю.,Ю,,Бондарев,Батальоны просят огня,,1,0,,Q700555,1
834,848,0,1,0,А.,А,Н.,Арбузов,Годы странствий,,1,1,,,1
835,849,0,1,0,А.,А,Н.,Арбузов,Мой бедный Марат,,1,1,,,1
836,850,0,1,0,В.,В,,Быков,Карьер,,1,0,"(22, 6, 2003)",Q335794,1
837,851,0,1,0,В.,В,,Быков,Альпийская баллада,,1,0,"(22, 6, 2003)",Q335794,1
838,852,0,1,0,В.,В,,Быков,Знак беды,,1,0,"(22, 6, 2003)",Q335794,1
839,853,0,1,0,А.,А,В.,Вампилов,Утиная охота,,1,1,"(17, 8, 1972)",Q1706297,1
840,854,0,1,0,Ф.,Ф,А.,Искандер,Сандро из Чегема,,1,1,,,1
841,855,0,1,0,Б.,Б,А.,Можаев,Мужики и бабы,,1,1,"(2, 3, 1996)",Q4299492,1
842,856,0,1,0,В.,В,Ф.,Тендряков,Люди и нелюди,,1,1,,,1
843,857,0,1,0,В.,В,Ф.,Тендряков,Шестьдесят свечей,,1,1,,,1
844,858,0,1,0,В.,В,Ф.,Тендряков,Ночь после выпуска,,1,1,,,1
845,859,0,1,0,В.,В,Н.,Крупин,Сороковой день,,1,1,,,1
846,860,0,1,0,В.,В,Н.,Крупин,Живая вода,,1,1,,,1
847,861,0,1,0,В.,В,Н.,Крупин,Великорецкая капель,,1,1,,,1
848,862,0,1,0,И.,И,,Бунин,Господин из СанФранциско,,1,0,"(8, 11, 1953)",Q46602,1
849,863,0,1,0,А.,А,,Аверченко,Рассказы (2-3),,1,0,,Q19150500,1
850,864,0,1,0,К.,К,,Бальмонт, Стихотворения по выбору учащихся,,1,0,"(23, 12, 1942)",Q314498,0
851,865,0,1,0,В.,В,,Брюсов, Стихотворения по выбору учащихся,,1,0,"(9, 10, 1924)",Q316374,0
852,866,0,1,0,Н.,Н,,Гумилев, Стихотворения по выбору учащихся,,1,1,"(26, 8, 1921)",Q311033,0
853,867,0,1,0,М.,М,,Цветаева, Стихотворения по выбору учащихся,,1,0,"(31, 8, 1941)",Q188526,0
854,868,0,1,0,А.,А,,Блок,Стихи о Прекрасной Даме,,1,0,"(7, 8, 1921)",Q164765,0
855,869,0,1,0,С.,С,,Есенин, Стихотворения разных лет,,1,0,"(26, 4, 1986)",Q4177079,1
856,870,0,1,0,А.,А,,Платонов,Рассказы (2-3),,1,0,"(5, 1, 1951)",Q315147,1
857,872,0,1,0,А.,А,,Солженицын,Матренин двор,,1,1,"(3, 8, 2008)",Q34474,1
858,873,0,1,0,А.,А,,Твардовский,Обзор творчества,,1,0,"(18, 12, 1971)",Q362828,1
859,874,0,1,0,А.,А,,Твардовский, ,,1,0,"(18, 12, 1971)",Q362828,1
860,875,0,1,0,Т.,Т,,Толстая,Кысь,,1,0,,Q274342,1
861,876,0,1,0,Т.,Т,,Толстая,На золотом крыльце сидели. . . ,,1,0,,Q274342,1
862,877,0,1,0,Т.,Т,,Толстая,Йорик,,1,0,,Q274342,1
863,878,0,1,0,Л.,Л,,Улицкая, Любая проза,,1,1,,Q266661,1
864,879,1,0,0,Федор,Ф,,Тютчев,Стихотворения,,1,0,"(15, 7, 1873)",Q37217,0
865,885,1,0,0,Александр,А,,Пушкин,Сказка о мертвой царевне и о семи богатырях,,1,0,"(29, 1, 1837)",Q7200,0
866,887,1,0,0,Александр,А,,Пушкин,Полное собрание стихотворений,,1,0,"(29, 1, 1837)",Q7200,0
867,891,1,0,0,Сергей,С,,Есенин,Полное собрание стихотворений,,1,0,"(28, 12, 1925)",Q31628,0
868,892,1,0,0,Александр,А,,Грин,Алые паруса,,1,0,"(8, 7, 1932)",Q213997,0
869,894,1,0,0,Михаил,М,,Лермонтов,"Песня про царя Ивана Васильевича, молодого опричника и удалого купца Калашникова",,1,0,"(15, 7, 1841)",Q46599,0
870,895,1,0,0,Михаил,М,,Лермонтов,Полное собрание стихотворений,,1,0,"(15, 7, 1841)",Q46599,0
871,896,1,0,0,Михаил,М,,Лермонтов,Демон,,1,0,"(15, 7, 1841)",Q46599,0
872,904,1,0,0,Николай,Н,,Гоголь,Невский проспект,,1,0,"(21, 2, 1852)",Q43718,0
873,912,1,0,0,Антон,А,,Чехов,Чёрный монах,,1,0,"(2, 7, 1904)",Q5685,0
874,913,1,0,0,Антон,А,,Чехов,Дама с собачкой,,1,0,"(2, 7, 1904)",Q5685,0
875,914,1,0,0,Антон,А,,Чехов,Случай из практики,,1,0,"(2, 7, 1904)",Q5685,0
876,917,1,0,0,Антон,А,,Чехов,Студент,,1,0,"(2, 7, 1904)",Q5685,0
877,920,1,0,0,Антон,А,,Чехов,Палата № 6,,1,0,"(2, 7, 1904)",Q5685,0
878,922,1,0,0,Антон,А,,Чехов,Попрыгунья,,1,0,"(2, 7, 1904)",Q5685,0
879,928,1,0,0,Афанасий,А,,Фет,Стихотворения,,1,0,"(21, 11, 1892)",Q314212,0
880,929,1,0,0,,,,,Калевала. Финская народная эпопея. Пер. Л.П.Бельского,,1,1,,,1
881,930,1,0,0,,,,,Царевна-лягушка,,1,1,,,1
882,931,1,0,0,,,,"Эпосы, легенды и сказания",Илья Муромец и Соловей Разбойник,,1,1,,,1
883,932,1,0,0,,,,"Эпосы, легенды и сказания",Повесть о Петре и Февронии,,1,1,,,1
884,933,1,0,0,,,,"Эпосы, легенды и сказания",Слово о полку Игореве,,1,1,,,1
885,934,1,0,0,Владимир,В,,Маяковский,Сочинения,,1,0,"(14, 4, 1930)",Q132964,0
886,935,1,0,0,Марк,М,,Твен,Приключения Тома Сойера (отрывок),,1,1,"(21, 4, 1910)",Q7245,0
887,936,1,0,0,Ганс,Г,Христиан,Андерсен,Сказки,,1,1,"(4, 8, 1875)",Q5673,0
888,937,1,0,0,Николай,Н,Михайлович,Рубцов,В горнице моей светло… (сборник),,1,1,"(19, 1, 1971)",Q655247,1
889,938,1,0,0,Проспер,П,,Мериме,Маттео Фальконе,,1,1,"(23, 9, 1870)",Q160333,0
890,940,1,0,0,Николай,Н,,Некрасов,Поэмы,,1,0,"(8, 1, 1878)",Q208003,0
891,944,1,0,0,Александр,А,Трифонович ,Твардовский,Василий Теркин. Стихотворения. Поэмы,,1,0,"(18, 12, 1971)",Q362828,1
892,945,1,0,0,Иван,И,,Бунин,Антоновские яблоки,,1,0,"(8, 11, 1953)",Q46602,1
893,947,1,0,0,Мигель,М,де ,Сервантес,Хитроумный идальго Дон Кихот Ламанчский. Т. I,,1,1,"(22, 4, 1616)",Q5682,0
894,948,1,0,0,Николай,Н,,Заболоцкий,Стихотворения,,1,1,"(14, 10, 1958)",Q515872,1
895,957,1,0,0,Александр,А,,Блок,Полное собрание стихотворений,,1,0,"(7, 8, 1921)",Q164765,0
896,959,1,0,0,Алексей,А,,Толстой,Стихотворения и поэмы,,1,0,"(23, 2, 1945)",Q192279,0
897,960,1,0,0,Михаил,М,,Салтыков-Щедрин,Премудрый пискарь,,1,0,"(28, 4, 1889)",Q211785,0
898,964,1,0,0,Всеволод,В,,Гаршин,Красный цветок,,1,0,"(5, 4, 1888)",Q333222,0
899,965,1,0,0,Николай,Н,,Карамзин,Бедная Лиза (сборник),,1,0,"(22, 5, 1826)",Q191598,0
900,968,1,0,0,Александр,А,,Островский,Лес,,1,0,"(2, 6, 1886)",Q171976,0
901,971,1,0,0,,,,Гомер,Одиссея,,1,1,,Q6691,1
902,972,1,0,0,Владимир,В,,Высоцкий,Собрание сочинений в четырех томах. Том 3. Песни. Стихотворения,,1,0,"(25, 7, 1980)",Q512,1
903,973,1,0,0,Анна,А,,Ахматова,Лирика,,1,0,"(5, 3, 1966)",Q80440,1
904,974,1,0,0,Василий,В,,Шукшин,Срезал,,1,1,"(2, 10, 1974)",Q316086,1
905,975,1,0,0,Александр,А,,Радищев,Путешествие из Петербурга в Москву,,1,0,"(12, 9, 1802)",Q217470,0
906,976,1,0,0,Василий,В,Андреевич,Жуковский,Стихотворения,,1,0,"(24, 4, 1852)",Q157623,0
907,977,1,0,0,Евгений,Е,Абрамович,Баратынский,Стихотворения. Поэмы. Проза,,1,0,"(11, 7, 1844)",Q364252,0
908,978,1,0,0,Владимир,В,,Набоков,Машенька,,1,0,"(2, 7, 1977)",Q36591,1
909,979,1,0,0,Варлам,В,,Шаламов,Колымские рассказы. Стихотворения (сборник),,1,1,"(17, 1, 1982)",Q220816,1
910,980,1,0,0,Константин,К,,Бальмонт,Стихотворения,,1,0,"(23, 12, 1942)",Q314498,0
911,981,1,0,0,Осип,О,,Мандельштам,Стихотворения. Проза,,1,0,"(27, 12, 1938)",Q189950,0
912,984,1,0,0,Марина,М,,Цветаева,Полное собрание стихотворений,,1,0,"(31, 8, 1941)",Q188526,0
913,985,1,0,0,Леонид,Л,,Андреев,Иуда Искариот,,1,0,"(12, 9, 1919)",Q310866,0
914,986,1,0,0,Николай,Н,Гаврилович,Чернышевский,Что делать?,,1,0,"(17, 10, 1889)",Q192331,0
915,987,1,0,0,Валерий,В,,Брюсов,Полное собрание стихотворений,,1,0,"(9, 10, 1924)",Q316374,0
916,988,1,0,0,Николай,Н,,Гумилев,Стихотворения,,1,1,"(26, 8, 1921)",Q311033,0
917,989,1,0,0,Игорь,И,,Северянин,Полное собрание стихотворений,,1,0,"(20, 12, 1941)",Q707569,0
