,Litres,PDF,Wiki,Имя,Название,Отчество,Ссылка,Фамилия,Short name,Score
870,0,1,0,А., Рассказы (2-3),,,Платонов,А,1
872,0,1,0,А.,Матренин двор,,,Солженицын,А,1
873,0,1,0,А., Обзор творчества,,,Твардовский,А,1
874,0,1,0,А., ,,,Твардовский,А,1
875,0,1,0,Т.,Кысь,,,Толстая,Т,1
876,0,1,0,Т.,На золотом крыльце сидели. . . ,,,Толстая,Т,1
877,0,1,0,Т.,Йорик,,,Толстая,Т,1
878,0,1,0,Л., Любая проза,,,Улицкая,Л,1
879,1,0,0,Федор,Стихотворения,,,Тютчев,Ф,1
885,1,0,0,Александр,Сказка о мертвой царевне и о семи богатырях,,,Пушкин,А,1
887,1,0,0,Александр,Полное собрание стихотворений,,,Пушкин,А,1
891,1,0,0,Сергей,Полное собрание стихотворений,,,Есенин,С,1
892,1,0,0,Александр,Алые паруса,,,Грин,А,1
894,1,0,0,Михаил,"Песня про царя Ивана Васильевича, молодого опричника и удалого купца Калашникова",,,Лермонтов,М,1
895,1,0,0,Михаил,Полное собрание стихотворений,,,Лермонтов,М,1
896,1,0,0,Михаил,Демон,,,Лермонтов,М,1
904,1,0,0,Николай,Невский проспект,,,Гоголь,Н,1
912,1,0,0,Антон,Чёрный монах,,,Чехов,А,1
913,1,0,0,Антон,Дама с собачкой,,,Чехов,А,1
914,1,0,0,Антон,Случай из практики,,,Чехов,А,1
917,1,0,0,Антон,Студент,,,Чехов,А,1
920,1,0,0,Антон,Палата № 6,,,Чехов,А,1
922,1,0,0,Антон,Попрыгунья,,,Чехов,А,1
928,1,0,0,Афанасий,Стихотворения,,,Фет,А,1
929,1,0,0,,Калевала. Финская народная эпопея. Пер. Л.П.Бельского,,,,,1
930,1,0,0,,Царевна-лягушка,,,,,1
931,1,0,0,,Илья Муромец и Соловей Разбойник,,,"Эпосы, легенды и сказания",,1
932,1,0,0,,Повесть о Петре и Февронии,,,"Эпосы, легенды и сказания",,1
933,1,0,0,,Слово о полку Игореве,,,"Эпосы, легенды и сказания",,1
934,1,0,0,Владимир,Сочинения,,,Маяковский,В,1
935,1,0,0,Марк,Приключения Тома Сойера (отрывок),,,Твен,М,1
936,1,0,0,,Сказки,,,Ганс Христиан Андерсен,,1
937,1,0,0,,В горнице моей светло… (сборник),,,Николай Михайлович Рубцов,,1
938,1,0,0,Проспер,Маттео Фальконе,,,Мериме,П,1
940,1,0,0,Николай,Поэмы,,,Некрасов,Н,1
944,1,0,0,,Василий Теркин. Стихотворения. Поэмы,,,Александр Трифонович Твардовский,,1
945,1,0,0,Иван,Антоновские яблоки,,,Бунин,И,1
947,1,0,0,,Хитроумный идальго Дон Кихот Ламанчский. Т. I,,,Мигель де Сервантес Сааведра,,1
948,1,0,0,Николай,Стихотворения,,,Заболоцкий,Н,1
957,1,0,0,Александр,Полное собрание стихотворений,,,Блок,А,1
959,1,0,0,Алексей,Стихотворения и поэмы,,,Толстой,А,1
960,1,0,0,Михаил,Премудрый пискарь,,,Салтыков-Щедрин,М,1
964,1,0,0,Всеволод,Красный цветок,,,Гаршин,В,1
965,1,0,0,Николай,Бедная Лиза (сборник),,,Карамзин,Н,1
968,1,0,0,Александр,Лес,,,Островский,А,1
971,1,0,0,,Одиссея,,,Гомер,,1
972,1,0,0,Владимир,Собрание сочинений в четырех томах. Том 3. Песни. Стихотворения,,,Высоцкий,В,1
973,1,0,0,Анна,Лирика,,,Ахматова,А,1
974,1,0,0,Василий,Срезал,,,Шукшин,В,1
975,1,0,0,Александр,Путешествие из Петербурга в Москву,,,Радищев,А,1
976,1,0,0,,Стихотворения,,,Василий Андреевич Жуковский,,1
977,1,0,0,,Стихотворения. Поэмы. Проза,,,Евгений Абрамович Баратынский,,1
978,1,0,0,Владимир,Машенька,,,Набоков,В,1
979,1,0,0,Варлам,Колымские рассказы. Стихотворения (сборник),,,Шаламов,В,1
980,1,0,0,Константин,Стихотворения,,,Бальмонт,К,1
981,1,0,0,Осип,Стихотворения. Проза,,,Мандельштам,О,1
984,1,0,0,Марина,Полное собрание стихотворений,,,Цветаева,М,1
985,1,0,0,Леонид,Иуда Искариот,,,Андреев,Л,1
986,1,0,0,,Что делать?,,,Николай Гаврилович Чернышевский,,1
987,1,0,0,Валерий,Полное собрание стихотворений,,,Брюсов,В,1
988,1,0,0,Николай,Стихотворения,,,Гумилев,Н,1
989,1,0,0,Игорь,Полное собрание стихотворений,,,Северянин,И,1
